Date,Confirmed,,,,,,,,,,,,,,,,,,2/15/2020,2/16/2020,2/17/2020
1/6/2021,288410,,,,,,,,,,,,,,,,,,,,
1/6/2021,33286,,,,,,,,,,,,,,,,,,,,
1/6/2021,92366,,,,,,,,,,,,,,,,,,,,
1/6/2021,589611,,,,,,,,,,,,,,,,,,,,
1/6/2021,556384,,,,,,,,,,,,,,,,,,,,
1/7/2021,883876,,,,,,,,,,,,,,,,,,,,
1/7/2021,4949,,,,,,,,,,,,,,,,,,,,
1/7/2021,16753,,,,,,,,,,,,,,,,,,,,
1/7/2021,216424,,,,,,,,,,,,,,,,,,,,
1/7/2021,254014,,,,,,,,,,,,,,,,,,,,
1/7/2021,20104,,,,,,,,,,,,,,,,,,,,
1/7/2021,285586,,,,,,,,,,,,,,,,,,,,
1/7/2021,3379,,,,,,,,,,,,,,,,,,,,
1/7/2021,628352,,,,,,,,,,,,,,,,,,,,
1/7/2021,51507,,,,,,,,,,,,,,,,,,,,
1/7/2021,249246,,,,,,,,,,,,,,,,,,,,
1/7/2021,263887,,,,,,,,,,,,,,,,,,,,
1/7/2021,56015,,,,,,,,,,,,,,,,,,,,
1/7/2021,122049,,,,,,,,,,,,,,,,,,,,
1/7/2021,116034,,,,,,,,,,,,,,,,,,,,
1/7/2021,924137,,,,,,,,,,,,,,,,,,,,
1/7/2021,790882,,,,,,,,,,,,,,,,,,,,
1/7/2021,0,,,,,,,,,,,,,,,,,,,,
1/7/2021,9589,,,,,,,,,,,,,,,,,,,,
1/7/2021,246048,,,,,,,,,,,,,,,,,,,,
1/7/2021,1954553,,,,,,,,,,,,,,,,,,,,
1/7/2021,28484,,,,,,,,,,,,,,,,,,,,
1/7/2021,13525,,,,,,,,,,,,,,,,,,,,
1/7/2021,4256,,,,,,,,,,,,,,,,,,,,
1/7/2021,11954,,,,,,,,,,,,,,,,,,,,
1/7/2021,330921,,,,,,,,,,,,,,,,,,,,
1/7/2021,38334,,,,,,,,,,,,,,,,,,,,
1/7/2021,167910,,,,,,,,,,,,,,,,,,,,
1/7/2021,311111,,,,,,,,,,,,,,,,,,,,
1/7/2021,5951,,,,,,,,,,,,,,,,,,,,
1/7/2021,823181,,,,,,,,,,,,,,,,,,,,
1/7/2021,288789,,,,,,,,,,,,,,,,,,,,
1/7/2021,33294,,,,,,,,,,,,,,,,,,,,
1/7/2021,92593,,,,,,,,,,,,,,,,,,,,
1/7/2021,590339,,,,,,,,,,,,,,,,,,,,
1/7/2021,557252,,,,,,,,,,,,,,,,,,,,
1/8/2021,884171,,,,,,,,,,,,,,,,,,,,
1/8/2021,4958,,,,,,,,,,,,,,,,,,,,
1/8/2021,16757,,,,,,,,,,,,,,,,,,,,
1/8/2021,216481,,,,,,,,,,,,,,,,,,,,
1/8/2021,254447,,,,,,,,,,,,,,,,,,,,
1/8/2021,20147,,,,,,,,,,,,,,,,,,,,
1/8/2021,286596,,,,,,,,,,,,,,,,,,,,
1/8/2021,3379,,,,,,,,,,,,,,,,,,,,
1/8/2021,628838,,,,,,,,,,,,,,,,,,,,
1/8/2021,51626,,,,,,,,,,,,,,,,,,,,
1/8/2021,249913,,,,,,,,,,,,,,,,,,,,
1/8/2021,264161,,,,,,,,,,,,,,,,,,,,
1/8/2021,56146,,,,,,,,,,,,,,,,,,,,
1/8/2021,122176,,,,,,,,,,,,,,,,,,,,
1/8/2021,116229,,,,,,,,,,,,,,,,,,,,
1/8/2021,924898,,,,,,,,,,,,,,,,,,,,
1/8/2021,795933,,,,,,,,,,,,,,,,,,,,
1/8/2021,0,,,,,,,,,,,,,,,,,,,,
1/8/2021,9600,,,,,,,,,,,,,,,,,,,,
1/8/2021,246822,,,,,,,,,,,,,,,,,,,,
1/8/2021,1958282,,,,,,,,,,,,,,,,,,,,
1/8/2021,28531,,,,,,,,,,,,,,,,,,,,
1/8/2021,13536,,,,,,,,,,,,,,,,,,,,
1/8/2021,4259,,,,,,,,,,,,,,,,,,,,
1/8/2021,11960,,,,,,,,,,,,,,,,,,,,
1/8/2021,331151,,,,,,,,,,,,,,,,,,,,
1/8/2021,38369,,,,,,,,,,,,,,,,,,,,
1/8/2021,168187,,,,,,,,,,,,,,,,,,,,
1/8/2021,311620,,,,,,,,,,,,,,,,,,,,
1/8/2021,5965,,,,,,,,,,,,,,,,,,,,
1/8/2021,823986,,,,,,,,,,,,,,,,,,,,
1/8/2021,289135,,,,,,,,,,,,,,,,,,,,
1/8/2021,33299,,,,,,,,,,,,,,,,,,,,
1/8/2021,92842,,,,,,,,,,,,,,,,,,,,
1/8/2021,590844,,,,,,,,,,,,,,,,,,,,
1/8/2021,558173,,,,,,,,,,,,,,,,,,,,
1/9/2021,884490,,,,,,,,,,,,,,,,,,,,
1/9/2021,4959,,,,,,,,,,,,,,,,,,,,
1/9/2021,16764,,,,,,,,,,,,,,,,,,,,
1/9/2021,216531,,,,,,,,,,,,,,,,,,,,
1/9/2021,254701,,,,,,,,,,,,,,,,,,,,
1/9/2021,20201,,,,,,,,,,,,,,,,,,,,
1/9/2021,287556,,,,,,,,,,,,,,,,,,,,
1/9/2021,3380,,,,,,,,,,,,,,,,,,,,
1/9/2021,629282,,,,,,,,,,,,,,,,,,,,
1/9/2021,51709,,,,,,,,,,,,,,,,,,,,
1/9/2021,250598,,,,,,,,,,,,,,,,,,,,
1/9/2021,264442,,,,,,,,,,,,,,,,,,,,
1/9/2021,56282,,,,,,,,,,,,,,,,,,,,
1/9/2021,122303,,,,,,,,,,,,,,,,,,,,
1/9/2021,116436,,,,,,,,,,,,,,,,,,,,
1/9/2021,925868,,,,,,,,,,,,,,,,,,,,
1/9/2021,801075,,,,,,,,,,,,,,,,,,,,
1/9/2021,0,,,,,,,,,,,,,,,,,,,,
1/9/2021,9601,,,,,,,,,,,,,,,,,,,,
1/9/2021,247436,,,,,,,,,,,,,,,,,,,,
1/9/2021,1961975,,,,,,,,,,,,,,,,,,,,
1/9/2021,28579,,,,,,,,,,,,,,,,,,,,
1/9/2021,13560,,,,,,,,,,,,,,,,,,,,
1/9/2021,4275,,,,,,,,,,,,,,,,,,,,
1/9/2021,11964,,,,,,,,,,,,,,,,,,,,
1/9/2021,331396,,,,,,,,,,,,,,,,,,,,
1/9/2021,38389,,,,,,,,,,,,,,,,,,,,
1/9/2021,168486,,,,,,,,,,,,,,,,,,,,
1/9/2021,312091,,,,,,,,,,,,,,,,,,,,
1/9/2021,5979,,,,,,,,,,,,,,,,,,,,
1/9/2021,824776,,,,,,,,,,,,,,,,,,,,
1/9/2021,289433,,,,,,,,,,,,,,,,,,,,
1/9/2021,33302,,,,,,,,,,,,,,,,,,,,
1/9/2021,93111,,,,,,,,,,,,,,,,,,,,
1/9/2021,591610,,,,,,,,,,,,,,,,,,,,
1/9/2021,559099,,,,,,,,,,,,,,,,,,,,
1/10/2021,884689,,,,,,,,,,,,,,,,,,,,
1/10/2021,4959,,,,,,,,,,,,,,,,,,,,
1/10/2021,16767,,,,,,,,,,,,,,,,,,,,
1/10/2021,216565,,,,,,,,,,,,,,,,,,,,
1/10/2021,255386,,,,,,,,,,,,,,,,,,,,
1/10/2021,20251,,,,,,,,,,,,,,,,,,,,
1/10/2021,288570,,,,,,,,,,,,,,,,,,,,
1/10/2021,3380,,,,,,,,,,,,,,,,,,,,
1/10/2021,629801,,,,,,,,,,,,,,,,,,,,
1/10/2021,51790,,,,,,,,,,,,,,,,,,,,
1/10/2021,251273,,,,,,,,,,,,,,,,,,,,
1/10/2021,264721,,,,,,,,,,,,,,,,,,,,
1/10/2021,56366,,,,,,,,,,,,,,,,,,,,
1/10/2021,122425,,,,,,,,,,,,,,,,,,,,
1/10/2021,116672,,,,,,,,,,,,,,,,,,,,
1/10/2021,926767,,,,,,,,,,,,,,,,,,,,
1/10/2021,806603,,,,,,,,,,,,,,,,,,,,
1/10/2021,0,,,,,,,,,,,,,,,,,,,,
1/10/2021,9608,,,,,,,,,,,,,,,,,,,,
1/10/2021,247977,,,,,,,,,,,,,,,,,,,,
1/10/2021,1965556,,,,,,,,,,,,,,,,,,,,
1/10/2021,28646,,,,,,,,,,,,,,,,,,,,
1/10/2021,13592,,,,,,,,,,,,,,,,,,,,
1/10/2021,4292,,,,,,,,,,,,,,,,,,,,
1/10/2021,11975,,,,,,,,,,,,,,,,,,,,
1/10/2021,331602,,,,,,,,,,,,,,,,,,,,
1/10/2021,38425,,,,,,,,,,,,,,,,,,,,
1/10/2021,168734,,,,,,,,,,,,,,,,,,,,
1/10/2021,312521,,,,,,,,,,,,,,,,,,,,
1/10/2021,5984,,,,,,,,,,,,,,,,,,,,
1/10/2021,825537,,,,,,,,,,,,,,,,,,,,
1/10/2021,289784,,,,,,,,,,,,,,,,,,,,
1/10/2021,33307,,,,,,,,,,,,,,,,,,,,
1/10/2021,93398,,,,,,,,,,,,,,,,,,,,
1/10/2021,592475,,,,,,,,,,,,,,,,,,,,
1/10/2021,559886,,,,,,,,,,,,,,,,,,,,
1/11/2021,884916,,,,,,,,,,,,,,,,,,,,
1/11/2021,4960,,,,,,,,,,,,,,,,,,,,
1/11/2021,16772,,,,,,,,,,,,,,,,,,,,
1/11/2021,216590,,,,,,,,,,,,,,,,,,,,
1/11/2021,255700,,,,,,,,,,,,,,,,,,,,
1/11/2021,20295,,,,,,,,,,,,,,,,,,,,
1/11/2021,289231,,,,,,,,,,,,,,,,,,,,
1/11/2021,3380,,,,,,,,,,,,,,,,,,,,
1/11/2021,630200,,,,,,,,,,,,,,,,,,,,
1/11/2021,51856,,,,,,,,,,,,,,,,,,,,
1/11/2021,251944,,,,,,,,,,,,,,,,,,,,
1/11/2021,264955,,,,,,,,,,,,,,,,,,,,
1/11/2021,56452,,,,,,,,,,,,,,,,,,,,
1/11/2021,122538,,,,,,,,,,,,,,,,,,,,
1/11/2021,116817,,,,,,,,,,,,,,,,,,,,
1/11/2021,927559,,,,,,,,,,,,,,,,,,,,
1/11/2021,811148,,,,,,,,,,,,,,,,,,,,
1/11/2021,0,,,,,,,,,,,,,,,,,,,,
1/11/2021,9618,,,,,,,,,,,,,,,,,,,,
1/11/2021,248597,,,,,,,,,,,,,,,,,,,,
1/11/2021,1969114,,,,,,,,,,,,,,,,,,,,
1/11/2021,28660,,,,,,,,,,,,,,,,,,,,
1/11/2021,13611,,,,,,,,,,,,,,,,,,,,
1/11/2021,4293,,,,,,,,,,,,,,,,,,,,
1/11/2021,11978,,,,,,,,,,,,,,,,,,,,
1/11/2021,331862,,,,,,,,,,,,,,,,,,,,
1/11/2021,38455,,,,,,,,,,,,,,,,,,,,
1/11/2021,169033,,,,,,,,,,,,,,,,,,,,
1/11/2021,312996,,,,,,,,,,,,,,,,,,,,
1/11/2021,5988,,,,,,,,,,,,,,,,,,,,
1/11/2021,826261,,,,,,,,,,,,,,,,,,,,
1/11/2021,290008,,,,,,,,,,,,,,,,,,,,
1/11/2021,33307,,,,,,,,,,,,,,,,,,,,
1/11/2021,93621,,,,,,,,,,,,,,,,,,,,
1/11/2021,593171,,,,,,,,,,,,,,,,,,,,
1/11/2021,560709,,,,,,,,,,,,,,,,,,,,
1/12/2021,885037,,,,,,,,,,,,,,,,,,,,
1/12/2021,4963,,,,,,,,,,,,,,,,,,,,
1/12/2021,16777,,,,,,,,,,,,,,,,,,,,
1/12/2021,216635,,,,,,,,,,,,,,,,,,,,
1/12/2021,255932,,,,,,,,,,,,,,,,,,,,
1/12/2021,20342,,,,,,,,,,,,,,,,,,,,
1/12/2021,290084,,,,,,,,,,,,,,,,,,,,
1/12/2021,3382,,,,,,,,,,,,,,,,,,,,
1/12/2021,630506,,,,,,,,,,,,,,,,,,,,
1/12/2021,51891,,,,,,,,,,,,,,,,,,,,
1/12/2021,252559,,,,,,,,,,,,,,,,,,,,
1/12/2021,265199,,,,,,,,,,,,,,,,,,,,
1/12/2021,56521,,,,,,,,,,,,,,,,,,,,
1/12/2021,122651,,,,,,,,,,,,,,,,,,,,
1/12/2021,116961,,,,,,,,,,,,,,,,,,,,
1/12/2021,928055,,,,,,,,,,,,,,,,,,,,
1/12/2021,814258,,,,,,,,,,,,,,,,,,,,
1/12/2021,0,,,,,,,,,,,,,,,,,,,,
1/12/2021,9621,,,,,,,,,,,,,,,,,,,,
1/12/2021,249082,,,,,,,,,,,,,,,,,,,,
1/12/2021,1971552,,,,,,,,,,,,,,,,,,,,
1/12/2021,28693,,,,,,,,,,,,,,,,,,,,
1/12/2021,13631,,,,,,,,,,,,,,,,,,,,
1/12/2021,4299,,,,,,,,,,,,,,,,,,,,
1/12/2021,11987,,,,,,,,,,,,,,,,,,,,
1/12/2021,332106,,,,,,,,,,,,,,,,,,,,
1/12/2021,38477,,,,,,,,,,,,,,,,,,,,
1/12/2021,169225,,,,,,,,,,,,,,,,,,,,
1/12/2021,313425,,,,,,,,,,,,,,,,,,,,
1/12/2021,5989,,,,,,,,,,,,,,,,,,,,
1/12/2021,826943,,,,,,,,,,,,,,,,,,,,
1/12/2021,290309,,,,,,,,,,,,,,,,,,,,
1/12/2021,33309,,,,,,,,,,,,,,,,,,,,
1/12/2021,93777,,,,,,,,,,,,,,,,,,,,
1/12/2021,593680,,,,,,,,,,,,,,,,,,,,
1/12/2021,561321,,,,,,,,,,,,,,,,,,,,
1/13/2021,885234,,,,,,,,,,,,,,,,,,,,
1/13/2021,4966,,,,,,,,,,,,,,,,,,,,
1/13/2021,16782,,,,,,,,,,,,,,,,,,,,
1/13/2021,216690,,,,,,,,,,,,,,,,,,,,
1/13/2021,256309,,,,,,,,,,,,,,,,,,,,
1/13/2021,20378,,,,,,,,,,,,,,,,,,,,
1/13/2021,290813,,,,,,,,,,,,,,,,,,,,
1/13/2021,3382,,,,,,,,,,,,,,,,,,,,
1/13/2021,630892,,,,,,,,,,,,,,,,,,,,
1/13/2021,51983,,,,,,,,,,,,,,,,,,,,
1/13/2021,253161,,,,,,,,,,,,,,,,,,,,
1/13/2021,265391,,,,,,,,,,,,,,,,,,,,
1/13/2021,56596,,,,,,,,,,,,,,,,,,,,
1/13/2021,122764,,,,,,,,,,,,,,,,,,,,
1/13/2021,117088,,,,,,,,,,,,,,,,,,,,
1/13/2021,928806,,,,,,,,,,,,,,,,,,,,
1/13/2021,819765,,,,,,,,,,,,,,,,,,,,
1/13/2021,0,,,,,,,,,,,,,,,,,,,,
1/13/2021,9634,,,,,,,,,,,,,,,,,,,,
1/13/2021,249553,,,,,,,,,,,,,,,,,,,,
1/13/2021,1974488,,,,,,,,,,,,,,,,,,,,
1/13/2021,28725,,,,,,,,,,,,,,,,,,,,
1/13/2021,13651,,,,,,,,,,,,,,,,,,,,
1/13/2021,4303,,,,,,,,,,,,,,,,,,,,
1/13/2021,11997,,,,,,,,,,,,,,,,,,,,
1/13/2021,332331,,,,,,,,,,,,,,,,,,,,
1/13/2021,38495,,,,,,,,,,,,,,,,,,,,
1/13/2021,169479,,,,,,,,,,,,,,,,,,,,
1/13/2021,313718,,,,,,,,,,,,,,,,,,,,
1/13/2021,5996,,,,,,,,,,,,,,,,,,,,
1/13/2021,827614,,,,,,,,,,,,,,,,,,,,
1/13/2021,290640,,,,,,,,,,,,,,,,,,,,
1/13/2021,33315,,,,,,,,,,,,,,,,,,,,
1/13/2021,93961,,,,,,,,,,,,,,,,,,,,
1/13/2021,594175,,,,,,,,,,,,,,,,,,,,
1/13/2021,562072,,,,,,,,,,,,,,,,,,,,
1/14/2021,885437,,,,,,,,,,,,,,,,,,,,
1/14/2021,4969,,,,,,,,,,,,,,,,,,,,
1/14/2021,16783,,,,,,,,,,,,,,,,,,,,
1/14/2021,216743,,,,,,,,,,,,,,,,,,,,
1/14/2021,256587,,,,,,,,,,,,,,,,,,,,
1/14/2021,20415,,,,,,,,,,,,,,,,,,,,
1/14/2021,291484,,,,,,,,,,,,,,,,,,,,
1/14/2021,3383,,,,,,,,,,,,,,,,,,,,
1/14/2021,631249,,,,,,,,,,,,,,,,,,,,
1/14/2021,52079,,,,,,,,,,,,,,,,,,,,
1/14/2021,253744,,,,,,,,,,,,,,,,,,,,
1/14/2021,265616,,,,,,,,,,,,,,,,,,,,
1/14/2021,56689,,,,,,,,,,,,,,,,,,,,
1/14/2021,122885,,,,,,,,,,,,,,,,,,,,
1/14/2021,117240,,,,,,,,,,,,,,,,,,,,
1/14/2021,929552,,,,,,,,,,,,,,,,,,,,
1/14/2021,825769,,,,,,,,,,,,,,,,,,,,
1/14/2021,0,,,,,,,,,,,,,,,,,,,,
1/14/2021,9639,,,,,,,,,,,,,,,,,,,,
1/14/2021,250009,,,,,,,,,,,,,,,,,,,,
1/14/2021,1978044,,,,,,,,,,,,,,,,,,,,
1/14/2021,28769,,,,,,,,,,,,,,,,,,,,
1/14/2021,13669,,,,,,,,,,,,,,,,,,,,
1/14/2021,4310,,,,,,,,,,,,,,,,,,,,
1/14/2021,12003,,,,,,,,,,,,,,,,,,,,
1/14/2021,332541,,,,,,,,,,,,,,,,,,,,
1/14/2021,38524,,,,,,,,,,,,,,,,,,,,
1/14/2021,169737,,,,,,,,,,,,,,,,,,,,
1/14/2021,314091,,,,,,,,,,,,,,,,,,,,
1/14/2021,6004,,,,,,,,,,,,,,,,,,,,
1/14/2021,828287,,,,,,,,,,,,,,,,,,,,
1/14/2021,290916,,,,,,,,,,,,,,,,,,,,
1/14/2021,33320,,,,,,,,,,,,,,,,,,,,
1/14/2021,94170,,,,,,,,,,,,,,,,,,,,
1/14/2021,594641,,,,,,,,,,,,,,,,,,,,
1/14/2021,562795,,,,,,,,,,,,,,,,,,,,
1/15/2021,885616,,,,,,,,,,,,,,,,,,,,
1/15/2021,4976,,,,,,,,,,,,,,,,,,,,
1/15/2021,16798,,,,,,,,,,,,,,,,,,,,
1/15/2021,216762,,,,,,,,,,,,,,,,,,,,
1/15/2021,256895,,,,,,,,,,,,,,,,,,,,
1/15/2021,20438,,,,,,,,,,,,,,,,,,,,
1/15/2021,292091,,,,,,,,,,,,,,,,,,,,
1/15/2021,3385,,,,,,,,,,,,,,,,,,,,
1/15/2021,631589,,,,,,,,,,,,,,,,,,,,
1/15/2021,52182,,,,,,,,,,,,,,,,,,,,
1/15/2021,254314,,,,,,,,,,,,,,,,,,,,
1/15/2021,265803,,,,,,,,,,,,,,,,,,,,
1/15/2021,56751,,,,,,,,,,,,,,,,,,,,
1/15/2021,122964,,,,,,,,,,,,,,,,,,,,
1/15/2021,117384,,,,,,,,,,,,,,,,,,,,
1/15/2021,929960,,,,,,,,,,,,,,,,,,,,
1/15/2021,831259,,,,,,,,,,,,,,,,,,,,
1/15/2021,0,,,,,,,,,,,,,,,,,,,,
1/15/2021,9646,,,,,,,,,,,,,,,,,,,,
1/15/2021,250429,,,,,,,,,,,,,,,,,,,,
1/15/2021,1981623,,,,,,,,,,,,,,,,,,,,
1/15/2021,28787,,,,,,,,,,,,,,,,,,,,
1/15/2021,13687,,,,,,,,,,,,,,,,,,,,
1/15/2021,4310,,,,,,,,,,,,,,,,,,,,
1/15/2021,12035,,,,,,,,,,,,,,,,,,,,
1/15/2021,332763,,,,,,,,,,,,,,,,,,,,
1/15/2021,38567,,,,,,,,,,,,,,,,,,,,
1/15/2021,169950,,,,,,,,,,,,,,,,,,,,
1/15/2021,314372,,,,,,,,,,,,,,,,,,,,
1/15/2021,6011,,,,,,,,,,,,,,,,,,,,
1/15/2021,828952,,,,,,,,,,,,,,,,,,,,
1/15/2021,291118,,,,,,,,,,,,,,,,,,,,
1/15/2021,33325,,,,,,,,,,,,,,,,,,,,
1/15/2021,94324,,,,,,,,,,,,,,,,,,,,
1/15/2021,595142,,,,,,,,,,,,,,,,,,,,
1/15/2021,563475,,,,,,,,,,,,,,,,,,,,
1/16/2021,885710,,,,,,,,,,,,,,,,,,,,
1/16/2021,4979,,,,,,,,,,,,,,,,,,,,
1/16/2021,16802,,,,,,,,,,,,,,,,,,,,
1/16/2021,216777,,,,,,,,,,,,,,,,,,,,
1/16/2021,257193,,,,,,,,,,,,,,,,,,,,
1/16/2021,20464,,,,,,,,,,,,,,,,,,,,
1/16/2021,292612,,,,,,,,,,,,,,,,,,,,
1/16/2021,3388,,,,,,,,,,,,,,,,,,,,
1/16/2021,631884,,,,,,,,,,,,,,,,,,,,
1/16/2021,52262,,,,,,,,,,,,,,,,,,,,
1/16/2021,254849,,,,,,,,,,,,,,,,,,,,
1/16/2021,265964,,,,,,,,,,,,,,,,,,,,
1/16/2021,56802,,,,,,,,,,,,,,,,,,,,
1/16/2021,123108,,,,,,,,,,,,,,,,,,,,
1/16/2021,117480,,,,,,,,,,,,,,,,,,,,
1/16/2021,930668,,,,,,,,,,,,,,,,,,,,
1/16/2021,836883,,,,,,,,,,,,,,,,,,,,
1/16/2021,0,,,,,,,,,,,,,,,,,,,,
1/16/2021,9648,,,,,,,,,,,,,,,,,,,,
1/16/2021,250858,,,,,,,,,,,,,,,,,,,,
1/16/2021,1984768,,,,,,,,,,,,,,,,,,,,
1/16/2021,28811,,,,,,,,,,,,,,,,,,,,
1/16/2021,13691,,,,,,,,,,,,,,,,,,,,
1/16/2021,4314,,,,,,,,,,,,,,,,,,,,
1/16/2021,12039,,,,,,,,,,,,,,,,,,,,
1/16/2021,332949,,,,,,,,,,,,,,,,,,,,
1/16/2021,38595,,,,,,,,,,,,,,,,,,,,
1/16/2021,170191,,,,,,,,,,,,,,,,,,,,
1/16/2021,314682,,,,,,,,,,,,,,,,,,,,
1/16/2021,6024,,,,,,,,,,,,,,,,,,,,
1/16/2021,829573,,,,,,,,,,,,,,,,,,,,
1/16/2021,291367,,,,,,,,,,,,,,,,,,,,
1/16/2021,33329,,,,,,,,,,,,,,,,,,,,
1/16/2021,94465,,,,,,,,,,,,,,,,,,,,
1/16/2021,595614,,,,,,,,,,,,,,,,,,,,
1/16/2021,564098,,,,,,,,,,,,,,,,,,,,
1/17/2021,885824,,,,,,,,,,,,,,,,,,,,
1/17/2021,4982,,,,,,,,,,,,,,,,,,,,
1/17/2021,16808,,,,,,,,,,,,,,,,,,,,
1/17/2021,216809,,,,,,,,,,,,,,,,,,,,
1/17/2021,257474,,,,,,,,,,,,,,,,,,,,
1/17/2021,20503,,,,,,,,,,,,,,,,,,,,
1/17/2021,293178,,,,,,,,,,,,,,,,,,,,
1/17/2021,3388,,,,,,,,,,,,,,,,,,,,
1/17/2021,632183,,,,,,,,,,,,,,,,,,,,
1/17/2021,52345,,,,,,,,,,,,,,,,,,,,
1/17/2021,255354,,,,,,,,,,,,,,,,,,,,
1/17/2021,266131,,,,,,,,,,,,,,,,,,,,
1/17/2021,56873,,,,,,,,,,,,,,,,,,,,
1/17/2021,123217,,,,,,,,,,,,,,,,,,,,
1/17/2021,117599,,,,,,,,,,,,,,,,,,,,
1/17/2021,931252,,,,,,,,,,,,,,,,,,,,
1/17/2021,842843,,,,,,,,,,,,,,,,,,,,
1/17/2021,0,,,,,,,,,,,,,,,,,,,,
1/17/2021,9649,,,,,,,,,,,,,,,,,,,,
1/17/2021,251223,,,,,,,,,,,,,,,,,,,,
1/17/2021,1987678,,,,,,,,,,,,,,,,,,,,
1/17/2021,28835,,,,,,,,,,,,,,,,,,,,
1/17/2021,13693,,,,,,,,,,,,,,,,,,,,
1/17/2021,4322,,,,,,,,,,,,,,,,,,,,
1/17/2021,12054,,,,,,,,,,,,,,,,,,,,
1/17/2021,333127,,,,,,,,,,,,,,,,,,,,
1/17/2021,38611,,,,,,,,,,,,,,,,,,,,
1/17/2021,170366,,,,,,,,,,,,,,,,,,,,
1/17/2021,314920,,,,,,,,,,,,,,,,,,,,
1/17/2021,6029,,,,,,,,,,,,,,,,,,,,
1/17/2021,830183,,,,,,,,,,,,,,,,,,,,
1/17/2021,291666,,,,,,,,,,,,,,,,,,,,
1/17/2021,33331,,,,,,,,,,,,,,,,,,,,
1/17/2021,94691,,,,,,,,,,,,,,,,,,,,
1/17/2021,596137,,,,,,,,,,,,,,,,,,,,
1/17/2021,564707,,,,,,,,,,,,,,,,,,,,
1/18/2021,885985,,,,,,,,,,,,,,,,,,,,
1/18/2021,4983,,,,,,,,,,,,,,,,,,,,
1/18/2021,16811,,,,,,,,,,,,,,,,,,,,
1/18/2021,216831,,,,,,,,,,,,,,,,,,,,
1/18/2021,257610,,,,,,,,,,,,,,,,,,,,
1/18/2021,20537,,,,,,,,,,,,,,,,,,,,
1/18/2021,293501,,,,,,,,,,,,,,,,,,,,
1/18/2021,3390,,,,,,,,,,,,,,,,,,,,
1/18/2021,632429,,,,,,,,,,,,,,,,,,,,
1/18/2021,52405,,,,,,,,,,,,,,,,,,,,
1/18/2021,255872,,,,,,,,,,,,,,,,,,,,
1/18/2021,266309,,,,,,,,,,,,,,,,,,,,
1/18/2021,56943,,,,,,,,,,,,,,,,,,,,
1/18/2021,123343,,,,,,,,,,,,,,,,,,,,
1/18/2021,117686,,,,,,,,,,,,,,,,,,,,
1/18/2021,931997,,,,,,,,,,,,,,,,,,,,
1/18/2021,847848,,,,,,,,,,,,,,,,,,,,
1/18/2021,0,,,,,,,,,,,,,,,,,,,,
1/18/2021,9656,,,,,,,,,,,,,,,,,,,,
1/18/2021,251578,,,,,,,,,,,,,,,,,,,,
1/18/2021,1990759,,,,,,,,,,,,,,,,,,,,
1/18/2021,28856,,,,,,,,,,,,,,,,,,,,
1/18/2021,13704,,,,,,,,,,,,,,,,,,,,
1/18/2021,4323,,,,,,,,,,,,,,,,,,,,
1/18/2021,12058,,,,,,,,,,,,,,,,,,,,
1/18/2021,333310,,,,,,,,,,,,,,,,,,,,
1/18/2021,38646,,,,,,,,,,,,,,,,,,,,
1/18/2021,170605,,,,,,,,,,,,,,,,,,,,
1/18/2021,315181,,,,,,,,,,,,,,,,,,,,
1/18/2021,6038,,,,,,,,,,,,,,,,,,,,
1/18/2021,830772,,,,,,,,,,,,,,,,,,,,
1/18/2021,291872,,,,,,,,,,,,,,,,,,,,
1/18/2021,33332,,,,,,,,,,,,,,,,,,,,
1/18/2021,94803,,,,,,,,,,,,,,,,,,,,
1/18/2021,596528,,,,,,,,,,,,,,,,,,,,
1/18/2021,565272,,,,,,,,,,,,,,,,,,,,
1/19/2021,886066,,,,,,,,,,,,,,,,,,,,
1/19/2021,4988,,,,,,,,,,,,,,,,,,,,
1/19/2021,16812,,,,,,,,,,,,,,,,,,,,
1/19/2021,216864,,,,,,,,,,,,,,,,,,,,
1/19/2021,257775,,,,,,,,,,,,,,,,,,,,
1/19/2021,20564,,,,,,,,,,,,,,,,,,,,
1/19/2021,293972,,,,,,,,,,,,,,,,,,,,
1/19/2021,3390,,,,,,,,,,,,,,,,,,,,
1/19/2021,632590,,,,,,,,,,,,,,,,,,,,
1/19/2021,52458,,,,,,,,,,,,,,,,,,,,
1/19/2021,256367,,,,,,,,,,,,,,,,,,,,
1/19/2021,266428,,,,,,,,,,,,,,,,,,,,
1/19/2021,56978,,,,,,,,,,,,,,,,,,,,
1/19/2021,123425,,,,,,,,,,,,,,,,,,,,
1/19/2021,117786,,,,,,,,,,,,,,,,,,,,
1/19/2021,932432,,,,,,,,,,,,,,,,,,,,
1/19/2021,851194,,,,,,,,,,,,,,,,,,,,
1/19/2021,14,,,,,,,,,,,,,,,,,,,,
1/19/2021,9657,,,,,,,,,,,,,,,,,,,,
1/19/2021,251882,,,,,,,,,,,,,,,,,,,,
1/19/2021,1992683,,,,,,,,,,,,,,,,,,,,
1/19/2021,28867,,,,,,,,,,,,,,,,,,,,
1/19/2021,13707,,,,,,,,,,,,,,,,,,,,
1/19/2021,4329,,,,,,,,,,,,,,,,,,,,
1/19/2021,12061,,,,,,,,,,,,,,,,,,,,
1/19/2021,333444,,,,,,,,,,,,,,,,,,,,
1/19/2021,38669,,,,,,,,,,,,,,,,,,,,
1/19/2021,170729,,,,,,,,,,,,,,,,,,,,
